Satellite,NORAD ID,Pass ID,Generation,Timestamp (UTC),Doppler Shift (Hz),Elevation (deg),Azimuth (deg),Distance (km),TLE Age (hours)
STARLINK-3175,51140,0,unknown,2025-07-16T16:01:38,-85713.8188517382,7.002064089334647,216.74396932564642,2012.146802664672,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:01:39,-86537.96795047105,6.973735990611518,216.5466760554636,2014.3774659525998,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:01:40,-87359.25174328608,6.945183299688973,216.3498502418614,2016.6294376124063,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:01:41,-88177.65600742958,6.916407995965699,216.1534945651876,2018.9026432479707,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:01:42,-88993.16690137335,6.887412061073073,215.9576116500793,2021.197008097189,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:01:43,-89805.77096550829,6.858197478421636,215.7622040650914,2023.512457048267,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:01:44,-90615.45511899138,6.828766232899233,215.5672743232292,2025.8489146443392,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:01:45,-91422.20665794524,6.799120310495355,215.37282488216644,2028.2063050941179,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:01:46,-92226.01325431313,6.76926169792952,215.17885814427999,2030.5845522826264,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:01:47,-93026.86295375392,6.739192382311101,214.98537645691016,2032.983579779768,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:01:48,-93824.7441741841,6.7089143507656095,214.79238211246346,2035.4033108517865,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:01:49,-94619.64570369959,6.678429590100167,214.5998773486475,2037.843668470041,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:01:50,-95411.55669729675,6.647740086500392,214.4078643490009,2040.3045753174883,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:01:51,-96200.46667696013,6.616847825118901,214.21634524258772,2042.7859538043176,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:01:52,-96986.36552742307,6.585754789813904,214.02532210474394,2045.2877260716962,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:01:53,-97769.24349547228,6.554462962773994,213.8347969569452,2047.8098140052218,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:01:54,-98549.09118633768,6.522974324231922,213.6447717673915,2050.352139241344,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:01:55,-99325.89956188935,6.491290852137905,213.45524845112914,2052.9146231775503,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:01:56,-100099.65993904453,6.459414521803369,213.26622887012792,2055.4971869852175,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:01:57,-100870.3639842681,6.427347305725681,213.07771483429437,2058.0997516081707,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:01:58,-101638.00371488785,6.395091173116186,212.88970810082753,2060.722237785658,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:01:59,-102402.57149429795,6.36264808970479,212.702210375046,2063.364566053271,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:02:00,-103164.0600284996,6.330020017468265,212.51522331090266,2066.0266567503427,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:02:01,-103922.46236562812,6.297208914257061,212.32874851074422,2068.7084300360184,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:02:02,-104677.771890622,6.264216733624561,212.1427875262649,2071.4098058892014,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:02:03,-105429.98232467576,6.2310454244489755,211.9573418582815,2074.130704125734,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:02:04,-106179.08772075536,6.197696930732527,211.77241295747032,2076.8710444014628,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:02:05,-106925.08246058137,6.164173191335663,211.58800222474284,2079.630746221054,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:02:06,-107667.96125299405,6.130476139671152,211.40411101126247,2082.4097289503143,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:02:07,-108407.71913014822,6.096607703472126,211.2207406190097,2085.207911823005,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:02:08,-109144.35144305641,6.062569804608025,211.0378923014984,2088.0252139438535,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:02:09,-109877.8538606589,6.028364358748999,210.8555672636101,2090.8615543045894,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:02:10,-110608.22236586132,5.993993275162128,210.6737666621816,2093.7168517893792,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:02:11,-111335.45325181456,5.95945845649933,210.4924916065322,2096.591025181341,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:02:12,-112059.54311886069,5.924761798565444,210.311743158818,2099.483993171049,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:02:13,-112780.48887144764,5.8899051900935495,210.1315223343893,2102.3956743647814,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:02:14,-113498.28771503727,5.854890512510263,209.95183010215555,2105.325987293982,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:02:15,-114212.93715248845,5.8197196397567685,209.7726673850622,2108.274850420468,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:02:16,-114924.43498089242,5.7843944380482855,209.59403506048054,2111.242182147049,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:02:17,-115632.77928708699,5.7489167657540445,209.41593396089525,2114.227900818523,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:02:18,-116337.96844662252,5.713288473070322,209.23836487374737,2117.231924740269,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:02:19,-117040.0011177574,5.677511401968717,209.06132854251044,2120.254172174169,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:02:20,-117738.87623957645,5.641587385928593,208.88482566673773,2123.2945613529464,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:02:21,-118434.59302856337,5.6055182497609755,208.70885690248994,2126.35301048727,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:02:22,-119127.1509737724,5.56930580950024,208.53342286312193,2129.4294377673327,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:02:23,-119816.54983497765,5.532951872156732,208.35852411931035,2132.5237613766403,286.7598810322222
STARLINK-3175,51140,0,unknown,2025-07-16T16:02:24,-120502.78963777595,5.49645823561664,208.1841611998605,2135.6358994936263,286.7598810322222
